group,names,scores,logfoldchanges,pvals,pvals_adj
10,MEF2C,19.171335,2.1003866,6.423934715323919e-82,1.0333434317491467e-78
10,SYK,19.125034,2.0043745,1.5626985688958843e-81,2.4131816380317805e-78
10,FCRL1,18.971632,2.0034096,2.926736935891443e-80,4.345754082577886e-77
10,RALGPS2,18.725668,1.7940702,3.0581547015375487e-78,4.2165400145556644e-75
10,CIITA,18.65955,2.2298324,1.0561864502018933e-77,1.3472949694765421e-74
10,AFF3,18.381895,1.9560163,1.8344691247806532e-75,2.2131723447275592e-72
10,HLA-DMB,18.35445,1.7074023,3.041489642312096e-75,3.45352203326767e-72
10,IGHM,18.293419,2.4221885,9.33697083583567e-75,1.0298945602522054e-71
10,CYBB,17.977606,1.8000265,2.918274574734343e-72,2.747875810541318e-69
10,CR2,17.85108,2.3552153,2.835021679945783e-71,2.4874737949087934e-68
10,HVCN1,17.791351,1.9946711,8.24680159047996e-71,7.075022715601541e-68
10,TPD52,17.751669,1.550342,1.6730805563325583e-70,1.4041510425603204e-67
10,IGHD,17.66785,2.1493754,7.417034603621042e-70,5.965459123070708e-67
10,ARHGAP24,17.591997,1.9609346,2.8370148970315695e-69,2.2352203492816483e-66
10,COL19A1,17.5671,2.0519257,4.4009707113915833e-69,3.3980775056796694e-66
10,FCER2,17.540106,1.9337926,7.079619458917606e-69,5.359133114332807e-66
10,HLA-DPA1,17.537584,1.8242141,7.400701547496972e-69,5.494451614282079e-66
10,NIBAN3,17.21352,1.8568959,2.102536678534055e-66,1.424044403710276e-63
10,BTK,17.035955,1.7874049,4.444243869862046e-65,2.9581806696533475e-62
10,ITGA4,17.0313,1.4834218,4.812419598006658e-65,3.148953745773645e-62
10,STRBP,17.002918,1.4938501,7.81304377823701e-65,5.0271728017103e-62
10,STX7,16.849407,1.6258004,1.0597131461338963e-63,6.493854876134158e-61
10,RCSD1,16.727236,1.3574146,8.30019377976476e-63,4.92980432402459e-60
10,CTSS,16.719032,1.307453,9.525413139365538e-63,5.571789388762817e-60
10,PLCG2,16.704668,0.986066,1.2120096162928073e-62,6.983707947253749e-60
10,ADAM19,16.678572,1.9687841,1.876550440047548e-62,1.0653839160069947e-59
10,TRAF5,16.620693,1.4839063,4.935851217263362e-62,2.722192458480991e-59
10,GRK3,16.532053,1.7039709,2.1567108636803582e-61,1.172703938073858e-58
10,CD19,16.481215,1.781876,5.006810084322009e-61,2.684623751601882e-58
10,TLR10,16.44509,2.8117127,9.094897307560935e-61,4.809830211721883e-58
10,SP110,16.398176,1.2458341,1.9706702797152506e-60,1.0281040110633373e-57
10,STAP1,16.210876,1.6798493,4.225018915715227e-59,2.1748144034680277e-56
10,GAPT,16.189547,2.219533,5.976824085298076e-59,3.0360693504870726e-56
10,LY86,16.145657,1.6797017,1.2184551326847607e-58,6.109049201614009e-56
10,CD74,16.114738,2.1591415,2.010152984148522e-58,9.70049576325473e-56
10,POU2F2,16.087614,1.5539644,3.1161772884245516e-58,1.4852239555175092e-55
10,CD72,16.033384,1.7291577,7.470079052941654e-58,3.516949657534945e-55
10,MICAL3,16.018353,1.4568002,9.513910942335957e-58,4.425229467949662e-55
10,TBC1D22A,16.01452,1.3328332,1.011845668830268e-57,4.6503945108168246e-55
10,SWAP70,15.953792,1.5324533,2.681123521709625e-57,1.203575054408393e-54
10,PLEKHA2,15.908234,1.3937222,5.555858287180294e-57,2.465396149826235e-54
10,HDAC9,15.857479,1.8379701,1.2480395768938917e-56,5.475206352905179e-54
10,ZCCHC7,15.822491,1.2673877,2.1770811754011097e-56,9.236087456872004e-54
10,SMIM14,15.755254,1.6346424,6.320499654640739e-56,2.6313747360174103e-53
10,CD79A,15.755071,1.6349492,6.338855370916934e-56,2.6313747360174103e-53
10,HLA-DMA,15.713124,1.4145105,1.229663910064836e-55,5.050255841698198e-53
10,RHEX,15.643724,2.0961955,3.666403843460559e-55,1.4744290289649827e-52
10,CNR2,15.631488,1.999887,4.443089167373128e-55,1.7503051060776223e-52
10,KHDRBS2,15.578569,1.9589869,1.0180827519696341e-54,3.930410272253969e-52
10,VAV3,15.462915,1.4683424,6.174015095208301e-54,2.3368041839765852e-51
10,CEPT1,15.415827,1.8191674,1.2812103293077916e-53,4.756000574351596e-51
10,WDFY4,15.401646,1.5667158,1.5955576774182518e-53,5.811141480604625e-51
10,ACTB,15.276972,0.7530243,1.0888373907226776e-52,3.856482229930247e-50
10,RNASE6,15.239582,1.8946241,1.9310259456059832e-52,6.777198877824054e-50
10,PARP14,15.223348,1.29479,2.4753323046420486e-52,8.609250356127112e-50
10,ENSG00000290680,15.184335,1.8489709,4.490941858990128e-52,1.5480116197158292e-49
10,CD52,15.182611,0.92143065,4.610520569513711e-52,1.5751659920942152e-49
10,USP6NL,15.166112,1.421397,5.928623434662264e-52,1.990264663639751e-49
10,ZNF318,15.146954,1.4886887,7.93604312315455e-52,2.64119724838366e-49
10,GSAP,15.130518,1.5533395,1.0188963969910163e-51,3.3620097694218093e-49
10,IKZF3,15.068947,1.1354499,2.592122245261122e-51,8.135891983784623e-49
10,PARP15,15.038835,1.4616156,4.0868045025351075e-51,1.2723804405231481e-48
10,ST6GAL1,15.001032,1.4542116,7.228657443987095e-51,2.2148376927187758e-48
10,BTLA,14.959315,1.721018,1.3541239096762184e-50,4.0841646607000066e-48
10,GNG7,14.948673,1.4128205,1.5888422394864563e-50,4.718372576739549e-48
10,IFI16,14.923997,1.1470935,2.3007072574062554e-50,6.780236975528695e-48
10,LINC00926,14.846191,1.4801672,7.363530476980095e-50,2.1057515377355078e-47
10,LINC02422,14.834036,2.5008254,8.826249049310764e-50,2.5054865499830247e-47
10,ADAM28,14.815575,1.6372793,1.1619106116302365e-49,3.250487034246153e-47
10,EBF1,14.788781,1.6346625,1.730595745813371e-49,4.806574054882806e-47
10,HLA-DPB1,14.692019,1.6532223,7.252017489439746e-49,1.985612675158233e-46
10,LINC02397,14.613737,1.8285018,2.2957215428882315e-48,6.241452527094583e-46
10,CD37,14.603278,1.0487936,2.6765993476729458e-48,7.175888501129288e-46
10,TNFRSF13C,14.59765,1.346016,2.906948982383458e-48,7.739701545785915e-46
10,SP140,14.56982,1.1884392,4.370397628345157e-48,1.1556408961636515e-45
10,IRF8,14.501025,1.4307482,1.19353491529811e-47,3.113351955405326e-45
10,MGAT5,14.452058,1.1751468,2.4330650871189496e-47,6.304087970021085e-45
10,HLA-DOB,14.4401045,1.6872241,2.894023390849243e-47,7.448444468475058e-45
10,PLEKHF2,14.420397,1.4868693,3.851229797721081e-47,9.781616945448687e-45
10,NAPSB,14.402852,1.7165706,4.965165326404512e-47,1.244708912929692e-44
10,P2RX5,14.376599,1.5396922,7.25743415853644e-47,1.796028866182422e-44
10,UBE2E2,14.363555,1.5016712,8.761510457836482e-47,2.1544386798422626e-44
10,SETX,14.352812,1.0172002,1.0230381472022415e-46,2.4839880950245114e-44
10,PALM2AKAP2,14.351565,1.501206,1.041596817861464e-46,2.5132429218974803e-44
10,HHEX,14.331123,2.0045786,1.398392400673391e-46,3.353188634807263e-44
10,SNX29,14.305815,1.2509971,2.0126596542610856e-46,4.737849915390455e-44
10,TCL1A,14.28981,2.2224782,2.5329858303306376e-46,5.890870540105097e-44
10,BMP2K,14.179244,1.3650644,1.2316693705870821e-45,2.7806916795839115e-43
10,ABCB4,14.109358,1.8664129,3.3259196978913016e-45,7.295480446408613e-43
11,HIVEP2,21.121578,2.8325155,5.038411500081116e-99,1.9451291437213158e-94
11,ARIH1,20.82273,2.191378,2.6940061175048656e-96,5.114896940319065e-92
11,ZSWIM6,20.804085,2.6145384,3.974690675272547e-96,5.114896940319065e-92
11,PRKCA,19.99617,3.3911757,5.946654879104737e-89,3.279665118038821e-85
11,INTS6,19.527971,2.915971,6.351199413899608e-85,2.0432867047750689e-81
11,CHD2,18.534733,1.8486905,1.0832522874874784e-76,1.3068761815856746e-73
11,TLE4,18.212555,2.511915,4.1034638755690565e-74,4.526237896577686e-71
11,PBX4,17.858727,2.890882,2.4721517031395063e-71,2.3278021622293606e-68
11,RCOR1,16.93687,2.2023528,2.405867793543131e-64,1.6294900357460723e-61
11,ESYT2,16.908295,1.9484478,3.90858720047809e-64,2.6016365079596058e-61
11,SKI,16.87684,2.7430372,6.661592619389724e-64,4.2862907444026615e-61
11,PPP1R15B,16.715757,1.9381441,1.0063294411203103e-62,6.26618619417592e-60
11,BRAF,16.66484,1.9695692,2.361171284061468e-62,1.4243027905074535e-59
11,TRAF1,16.604433,3.285689,6.472899735440398e-62,3.7862540482789697e-59
11,HECA,16.463112,1.8426832,6.753642568548155e-61,3.834281250020148e-58
11,FYN,16.413277,2.5885656,1.5368375111251778e-60,8.47587842207123e-58
11,GLS,16.411102,1.6332389,1.592875597210752e-60,8.661204972664549e-58
11,LINC01619,16.15519,2.462664,1.0439740090037669e-58,5.234241635272653e-56
11,SIK3,16.066296,1.6979359,4.395777822647104e-58,2.121292482763926e-55
11,TNFAIP3,16.038748,2.4049635,6.852150812743181e-58,3.26585350958967e-55
11,SERINC5,15.963746,2.3941433,2.2858850776466935e-57,1.063239509730461e-54
11,PITPNC1,15.909887,2.5870168,5.41109416259046e-57,2.4869131100115154e-54
11,BCL11B,15.8880415,2.7404628,7.668638928511979e-57,3.36426675538788e-54
11,ANK3,15.785075,2.8399298,3.94181292868904e-56,1.6722816475271326e-53
11,NFKB1,15.774386,1.8776896,4.6691395333152935e-56,1.9593130524257631e-53
11,TSC22D2,15.395288,1.8232689,1.7603691584653875e-53,6.351477731935957e-51
11,PDE3B,15.247394,2.6007762,1.71336201931981e-52,5.853633107775273e-50
11,INPP4B,15.243332,2.703441,1.8232978276488973e-52,6.174582099492398e-50
11,SLC16A10,15.13228,3.3487456,9.9196948593798e-52,3.273160168728346e-49
11,FOXP1,15.038128,1.4394318,4.13066414434663e-51,1.3179208260879835e-48
11,PPP2R5C,14.97332,1.616284,1.0970528108441116e-50,3.388225665235822e-48
11,HNRNPC,14.96655,1.0675771,1.2146057653335897e-50,3.7215135060689336e-48
11,SYTL3,14.956591,2.6309562,1.4107036699223284e-50,4.288316998505623e-48
11,CDC14A,14.950419,2.3645844,1.547708147756771e-50,4.631846569945574e-48
11,KDM6B,14.799244,1.4218484,1.4813808017301777e-49,4.2051608258525914e-47
11,KDM6A,14.750983,1.6717193,3.0321589097826776e-49,8.361394776505004e-47
11,PPP1R13B,14.720193,2.2763634,4.7829147832546166e-49,1.2912532036526414e-46
11,CAMK4,14.667949,2.5759058,1.0342518604824432e-48,2.7536777466058758e-46
11,PRKCH,14.546013,2.3723214,6.190731342324208e-48,1.5933291613451226e-45
11,ELL2,14.449036,1.4984413,2.5422104495638485e-47,6.331908168765286e-45
11,ARID4B,14.401633,1.3946917,5.053477402579092e-47,1.2426404369679518e-44
11,MED13,14.395788,1.6389235,5.4994399902017775e-47,1.3437429130489228e-44
11,MAML2,14.389643,1.962231,6.010520451959205e-47,1.459384607348032e-44
11,MBNL1,14.366131,1.1913403,8.441721079907263e-47,2.0242303354714273e-44
11,ELOVL5,14.333974,1.6997312,1.3421477504539278e-46,3.1788316597560944e-44
11,POLR2A,14.333441,1.6997756,1.3525057634244736e-46,3.1838315550466603e-44
11,RORA,14.309642,2.4778695,1.9049143113432708e-46,4.430188066489055e-44
11,IQCN,14.202731,3.642138,8.811091892402784e-46,2.000947138812364e-43
11,ARHGAP26,14.164364,2.0668535,1.52238971109778e-45,3.417056813176797e-43
11,TGFB1,14.163297,1.9312694,1.545699441281633e-45,3.4493221173479035e-43
11,HNRNPH1,14.124839,1.1631562,2.6701095625208e-45,5.924267228199885e-43
11,RALGAPA1,14.122209,1.592763,2.7716594039067064e-45,6.114439025555561e-43
11,RYBP,14.0704975,1.5877472,5.766218948549929e-45,1.2436349090933998e-42
11,EZH2,14.010663,2.1241217,1.341472147206329e-44,2.845542511815799e-42
11,PCSK5,13.953588,3.198065,2.9916863254383395e-44,6.209518402143685e-42
11,LINC01004,13.937054,2.1278684,3.7719159515995394e-44,7.787090226066942e-42
11,RHOH,13.876932,1.3969537,8.740517233357799e-44,1.785377821751382e-41
11,HBP1,13.8692255,1.4405196,9.732217726801183e-44,1.977484197688876e-41
11,ZC3H12D,13.860242,2.8369334,1.1030130707643382e-43,2.2294723879543477e-41
11,DYRK1A,13.820326,1.5759801,1.9219661433045394e-43,3.8050987142776945e-41
11,MPP7,13.734271,2.2728975,6.328960134911469e-43,1.215601168996976e-40
11,APLP2,13.69899,1.7378036,1.0294617843549899e-42,1.9674951310301357e-40
11,ZNF331,13.693145,1.6717358,1.1157409526381974e-42,2.111485059683836e-40
11,HIVEP1,13.686349,1.9447017,1.2251260239609238e-42,2.3071812332212403e-40
11,NABP1,13.620929,1.8934782,3.007190601716199e-42,5.608483109654858e-40
11,SMARCA2,13.590803,1.4064393,4.540713368290986e-42,8.347560966487705e-40
11,STAT4,13.512325,2.3841343,1.3227700493804157e-41,2.38630189375609e-39
11,CD6,13.4890995,2.356427,1.8130199647055083e-41,3.255509244531202e-39
11,STAT3,13.458336,1.5005355,2.750420557116296e-41,4.870767707707877e-39
11,DENND4A,13.451227,1.3348883,3.028045631572469e-41,5.3379328608441434e-39
11,GPBP1,13.420711,1.0230507,4.573050567405345e-41,7.988560642771527e-39
11,FBXW7,13.335164,1.5974474,1.4453712990771663e-40,2.4581499723424266e-38
11,CNOT6L,13.31544,1.7846508,1.882599860492587e-40,3.187703956762141e-38
11,IRS2,13.288282,2.0685568,2.7072069056132708e-40,4.524434190394196e-38
11,CD247,13.222368,2.3166263,6.517926575631126e-40,1.0753464674308343e-37
11,ADD3,13.212668,1.7910436,7.414813381307396e-40,1.2181118527606526e-37
11,ERO1B,13.146377,1.5534854,1.7852687726407342e-39,2.895885976326394e-37
11,WNK1,13.103701,1.4544924,3.1358732259151034e-39,5.023382645629813e-37
11,SLC12A2,13.091085,1.8785969,3.702794424822023e-39,5.882719405953869e-37
11,GATAD2A,13.082141,2.1050081,4.1653904238430265e-39,6.590535356675569e-37
11,ARID2,13.074707,1.8905145,4.593279693705112e-39,7.237883912456308e-37
11,TNIK,13.038684,2.3556347,7.371840152497253e-39,1.1475696005133426e-36
11,JMY,13.0327215,1.8598926,7.97129527590532e-39,1.2359029133397622e-36
11,PLCL1,12.984929,2.8890967,1.4897624948396856e-38,2.2732715761178226e-36
11,INTS6L,12.9620285,2.0853064,2.0086392982803482e-38,3.0529735728114616e-36
11,ZBTB10,12.851654,1.5114151,8.419017563700088e-38,1.2597852405589364e-35
11,CHD4,12.826372,1.5652615,1.167026703865649e-37,1.7262158210512354e-35
11,TNRC6B,12.822076,1.1302329,1.2335377113139439e-37,1.8176319420987068e-35
11,OSBPL8,12.805112,1.3302294,1.535044867858625e-37,2.2533057858764288e-35
11,USP3,12.764441,1.5661513,2.5900406395408007e-37,3.744985353187721e-35
11,ADAMTS17,12.74749,3.1413403,3.219442019814058e-37,4.603325133960797e-35
11,NSUN6,12.734875,2.8430152,3.784525304965695e-37,5.391342580203159e-35
11,ABTB2,12.605884,2.4454906,1.959642741567948e-36,2.6827648113819926e-34
11,IFRD1,12.589336,1.2424984,2.416965179171574e-36,3.2855407643344295e-34
11,KLF12,12.563155,1.4485409,3.366346245492435e-36,4.528263524511532e-34
11,YME1L1,12.553886,1.4530604,3.7847041542332967e-36,5.0733433534142585e-34
11,CYTH1,12.484912,1.286452,9.024329313372035e-36,1.1931275940823316e-33
11,USP36,12.422044,1.6411326,1.984274456231047e-35,2.588003366799182e-33
11,ANKHD1,12.417149,1.1492828,2.1094722722578555e-35,2.7420298499254807e-33
11,FUS,12.412449,0.9567828,2.237052175349945e-35,2.888415929149163e-33
12,S100B,22.87764,8.6902485,7.758773729680915e-116,2.618289312807886e-111
12,CRYAB,22.685703,8.177025,6.200857461158955e-114,5.723919051429662e-110
12,SERPINE2,22.680168,8.429942,7.032007932508202e-114,5.723919051429662e-110
12,SPARC,22.469044,8.130286,8.336862968279583e-112,5.36421552922336e-108
12,S100A6,22.437088,4.9928603,1.7108655833576923e-111,9.435668101586725e-108
12,APOD,22.404076,8.591829,3.5916574113674255e-111,1.5406614002583426e-107
12,CD63,22.260841,7.521284,8.856918018907965e-110,2.442358407414006e-106
12,FXYD3,22.105572,8.765674,2.793745767998661e-108,6.344432301138607e-105
12,MT2A,22.094358,7.6058035,3.581179053061813e-108,7.680833251250242e-105
12,S100A1,22.024288,9.41527,1.68535858457633e-107,3.424471237692305e-104
12,GPNMB,22.000792,8.591971,2.829923138406852e-107,5.202476794349283e-104
12,S100A13,21.87629,8.651695,4.369862974770414e-106,7.029288750166109e-103
12,GAPDH,21.79541,3.4595163,2.56482456943541e-105,3.808369897216285e-102
12,BAALC,21.741682,5.771272,8.280649209238221e-105,1.1840101606364844e-101
12,GSN,21.672539,6.226973,3.726309706465895e-104,4.795263750927411e-101
12,VIM,21.640858,3.7429056,7.411040392940658e-104,9.229375013221518e-101
12,A2M,21.595772,7.6717405,1.9682667198566287e-103,2.319608429813225e-100
12,SORT1,21.595432,7.7143946,1.982776723406632e-103,2.319608429813225e-100
12,CSRP1,21.496567,6.5168424,1.6764092204158975e-102,1.8491272675250326e-99
12,MIA,21.425766,8.235788,7.686161459139306e-102,7.808735507671896e-99
12,NUPR1,21.396877,8.823302,1.4285943228252105e-101,1.4141618571023096e-98
12,MFGE8,21.24375,6.6851687,3.7660151103459657e-100,3.461685222619437e-97
12,CTHRC1,21.228737,7.8595643,5.183634649522989e-100,4.653939518127547e-97
12,CAPN3,21.208714,6.829382,7.935346909757139e-100,6.962545518138275e-97
12,CST3,21.186888,6.73142,1.26164205094285e-99,1.0823767337488815e-96
12,HSPB1,21.167387,4.063653,1.9085081928660596e-99,1.6017362455171107e-96
12,LGALS3,21.165924,6.2349114,1.9686259814635417e-99,1.6170377583059892e-96
12,ABHD2,21.156643,5.6742563,2.3968832212877594e-99,1.927793200854901e-96
12,CALD1,21.15363,7.335291,2.5551241978445975e-99,2.0131249955507863e-96
12,RAB13,21.144335,7.2555513,3.1114753096676526e-99,2.402432316100588e-96
12,SFRP1,21.135824,9.492164,3.726303592492028e-99,2.820738754740142e-96
12,IFITM3,21.10131,6.2965083,7.736205213260512e-99,5.530813675243247e-96
12,SERF2,21.096598,2.8070858,8.546805130368124e-99,5.8921064082677105e-96
12,CTSB,21.092148,5.09275,9.3901651984251e-99,6.359942414919289e-96
12,MLANA,21.072933,8.320868,1.4092771679648636e-98,9.380440404560607e-96
12,SYNM,21.056982,6.774097,1.9735669826674355e-98,1.2698587822143168e-95
12,PRAME,21.03547,8.982261,3.1068383642235353e-98,1.9345580949873196e-95
12,LAMA4,20.985579,8.303107,8.883399141749845e-98,5.3586329260374144e-95
12,DLC1,20.96164,8.329077,1.4693810295776214e-97,8.594988489071765e-95
12,CTSD,20.958403,5.0746164,1.572784372825472e-97,9.062524402582115e-95
12,SRP14,20.95416,2.7396226,1.7193612432684015e-97,9.761420611414693e-95
12,SEMA5A,20.953312,7.0757,1.7502729728349177e-97,9.792904114386207e-95
12,AKAP12,20.949474,8.5174265,1.8971619950197136e-97,1.0463119425675866e-94
12,SNCA,20.944931,7.815813,2.0870032117243003e-97,1.1348006477722302e-94
12,PTMS,20.922192,6.39758,3.3629488176723826e-97,1.8031944729869444e-94
12,TIMP1,20.900223,6.346187,5.329506759253833e-97,2.818505999284294e-94
12,PLP1,20.893684,9.170413,6.111858217458969e-97,3.1885729505840673e-94
12,CD59,20.881205,6.191592,7.93656442806501e-97,4.0853200841317037e-94
12,CAV1,20.866428,7.192581,1.0811662144172819e-96,5.492039851814944e-94
12,MTUS1,20.85669,6.2967253,1.3253160496816949e-96,6.644824858962534e-94
12,ZNF106,20.83959,3.9772003,1.894526443024532e-96,9.316479019282316e-94
12,PLS3,20.83929,8.142711,1.906444186197231e-96,9.316479019282316e-94
12,GOLM1,20.834473,6.8771167,2.10820066980026e-96,1.0173649382288606e-93
12,DSTN,20.832777,3.843603,2.184242918358736e-96,1.0348190802254051e-93
12,CDK2AP1,20.832476,5.6481113,2.197978671151718e-96,1.0348190802254051e-93
12,RCAN1,20.82685,6.160975,2.4719189938366243e-96,1.149769935856105e-93
12,CHCHD6,20.82454,6.025392,2.5940539049742594e-96,1.1922148220885269e-93
12,CTSL,20.819933,6.188825,2.8559018778825057e-96,1.297117034088612e-93
12,BACE2,20.80582,4.691303,3.833379242037624e-96,1.7208306862570293e-93
12,LY6E,20.798641,4.5042467,4.452371449629833e-96,1.975727036602406e-93
12,TIMP2,20.789936,4.4690275,5.338267609505269e-96,2.3419222651427317e-93
12,FMN1,20.78594,4.9853635,5.8015572421646655e-96,2.5165721223708887e-93
12,CDH19,20.77675,10.047655,7.025442922170802e-96,3.013602771703622e-93
12,HPN-AS1,20.769455,9.312104,8.178148806493785e-96,3.4695122288296603e-93
12,ETV5,20.73831,6.5107446,1.5632411836657735e-95,6.559835775717483e-93
12,MDK,20.723572,8.301957,2.1233311505604044e-95,8.814335741777954e-93
12,TCEAL9,20.70561,6.6601367,3.0830307627351395e-95,1.2528787960647662e-92
12,EID1,20.695795,4.181284,3.779478488409473e-95,1.5199015262868346e-92
12,SPRY4,20.688433,7.456791,4.402962571252145e-95,1.7523791033583535e-92
12,SASH1,20.678772,7.7967606,5.379178338792357e-95,2.1190669280348745e-92
12,GNG12,20.666529,7.669759,6.932651922351258e-95,2.702599528704764e-92
12,GNG11,20.655668,6.534589,8.681145824998672e-95,3.318260551682165e-92
12,ANXA2,20.639404,4.327421,1.2155229286771568e-94,4.600635116128463e-92
12,OLIG1,20.633595,9.076112,1.3707072205252504e-94,5.137623587922118e-92
12,SOX10,20.62921,8.527047,1.500842128307485e-94,5.571299154369111e-92
12,PHLDA3,20.61929,8.192866,1.8424741200584214e-94,6.774338655140516e-92
12,LRP2,20.616287,8.982984,1.9604117263752074e-94,7.139967463060496e-92
12,TUSC3,20.61387,8.476207,2.0607168860579529e-94,7.435143561042367e-92
12,PLAT,20.604734,7.662101,2.488822845559003e-94,8.814999520701916e-92
12,LAMP2,20.597254,3.8096156,2.904490681112505e-94,1.0193706112275397e-91
12,NDUFA4,20.584345,3.2812798,3.791284516372266e-94,1.318615585937547e-91
12,CHL1,20.58116,5.1403437,4.048779337672352e-94,1.3955997777694538e-91
12,S100A11,20.577139,4.452923,4.3988673842543763e-94,1.5028555242170306e-91
12,IGFBP2,20.564322,8.406633,5.729632519437583e-94,1.9403350267140998e-91
12,PMP22,20.54598,7.665998,8.360520286581421e-94,2.7824676395151924e-91
12,ST3GAL6,20.543997,7.452581,8.709203598384043e-94,2.873739436916362e-91
12,GAS2L3,20.54016,7.567387,9.42532721684832e-94,3.083679512997002e-91
12,CTXND1,20.533436,9.662001,1.0824202510585904e-93,3.511589597677978e-91
12,TXN,20.531374,3.852309,1.1293544527796286e-93,3.633321500334195e-91
12,MAGI2-AS3,20.52939,7.4022274,1.176421220560767e-93,3.753464267848675e-91
12,MAP1B,20.52379,7.7392497,1.320083876676153e-93,4.177308044504882e-91
12,MT1E,20.52122,7.6168776,1.39179447494357e-93,4.3684241869651593e-91
12,PTPRZ1,20.52054,9.39657,1.4113629833246828e-93,4.3941193011477986e-91
12,PPIA,20.513935,1.9718243,1.6167092937603322e-93,4.953545951977093e-91
12,TYR,20.502369,9.153362,2.0506088362279657e-93,6.233527931607626e-91
12,SRGAP1,20.495125,6.218369,2.3797469507447384e-93,7.177539904722763e-91
12,EDNRB,20.488846,8.289115,2.7073263610250014e-93,8.102251278583814e-91
12,DAAM2,20.487698,8.430431,2.7719531441202975e-93,8.231847929377555e-91
12,PON2,20.486418,5.568268,2.8457367373886765e-93,8.386451334628034e-91
12,PDLIM4,20.479631,8.592481,3.271293697340364e-93,9.567542763600159e-91
13,GZMK,16.116257,6.0733914,1.961343482930984e-58,3.7859813251016786e-54
13,CCL5,16.015957,5.6751018,9.887265493937795e-58,1.2723592388632084e-53
13,DUSP2,15.877665,2.3613315,9.048542050352799e-57,6.986560287918403e-53
13,CST7,15.547406,5.202794,1.6568198470720477e-54,1.0660531169343913e-50
13,SLC7A5,15.534933,2.698573,2.012810029895198e-54,1.1100934859162002e-50
13,NKG7,15.352122,6.552688,3.4278729037422766e-53,1.3233646132187435e-49
13,AOAH,14.648253,3.503615,1.3822237245950786e-48,3.811580650836972e-45
13,CTSW,14.604706,4.4803414,2.621107552210348e-48,6.746031877375512e-45
13,FYN,14.510931,2.3120983,1.0330896543277432e-47,2.492716199686053e-44
13,KLRK1,14.135212,3.4671378,2.304387738605404e-45,4.4481596518300117e-42
13,CRTAM,13.9521475,5.2357616,3.0527285608650083e-44,5.124071253076283e-41
13,PARP8,13.744658,1.649177,5.483115197151359e-43,8.141582511585591e-40
13,ID2,13.604833,2.49333,3.74825584229296e-42,4.989833277502138e-39
13,PIP4K2A,13.424412,1.3529848,4.35025613506708e-41,5.417612527432248e-38
13,RUNX3,13.339861,1.7264065,1.3571263610192522e-40,1.5409770674561545e-37
13,MCL1,13.331972,1.5165291,1.5085571937336588e-40,1.6639816863223323e-37
13,SRGN,13.303119,1.9087033,2.2201151890635046e-40,2.3808268608051573e-37
13,ADGRE5,13.244075,1.8581315,4.882602213240886e-40,4.833275411394299e-37
13,IQGAP2,13.233656,2.050805,5.609144943593284e-40,5.281625602252739e-37
13,ARHGAP26,12.965928,1.8200116,1.9090641522318468e-38,1.5354443887721392e-35
13,FOSL2,12.944667,2.394882,2.518527498360227e-38,1.9842912775856107e-35
13,CMC1,12.932729,3.3311455,2.9418818902822264e-38,2.238791744151505e-35
13,DIP2A,12.932322,2.1840508,2.957529372422078e-38,2.238791744151505e-35
13,NIBAN1,12.704387,3.2884123,5.5905790862769555e-37,4.07226219254355e-34
13,SYTL3,12.702671,2.1644528,5.714512409354365e-37,4.085453075472863e-34
13,PIK3R1,12.585203,1.8426667,2.5468684665687836e-36,1.695248345178525e-33
13,IRF1,12.54039,1.3255639,4.487834929312036e-36,2.9365653437461096e-33
13,PRKCH,12.270187,1.9842436,1.3095047322003676e-34,8.153990272794741e-32
13,SAMD3,12.22917,3.6737282,2.171456566754114e-34,1.3098633158767082e-31
13,PLCB1,12.158273,4.3435287,5.184316396885921e-34,3.032510891184513e-31
13,MIR23AHG,11.912874,1.9984946,1.0141959363334978e-32,5.29108761055284e-30
13,EPHA4,11.877328,2.7017457,1.552520047245989e-32,7.886393282102453e-30
13,HLA-B,11.8588085,0.6892335,1.9371165005280708e-32,9.712249301219053e-30
13,CBLB,11.807611,1.7248276,3.565470454620855e-32,1.7206069046386593e-29
13,HLA-A,11.706018,0.7749721,1.1872540685959089e-31,5.522304888218513e-29
13,FAM177A1,11.689777,1.5795424,1.4376295284934964e-31,6.607276854407133e-29
13,ZFP36,11.685489,1.248727,1.5120739510451507e-31,6.78780545977315e-29
13,TNFAIP3,11.683126,1.8973229,1.5547012297853712e-31,6.828449527324585e-29
13,MAFF,11.683028,2.2820022,1.55650302648439e-31,6.828449527324585e-29
13,TIPARP,11.675688,1.4752318,1.6968742787513248e-31,7.360621169154343e-29
13,HLA-C,11.643783,0.8153609,2.4682050870833515e-31,1.0587502843548875e-28
13,NFATC2,11.548419,1.9683518,7.5191056254926505e-31,2.992604038946075e-28
13,IL32,11.469141,2.5043392,1.885213450512564e-30,7.278055047048804e-28
13,LMNA,11.372132,2.2655344,5.756420932554831e-30,2.1575959856525416e-27
13,PHACTR2,11.34436,2.2993062,7.910221668141543e-30,2.936365555002619e-27
13,STAT4,11.33816,2.026812,8.49112997480999e-30,3.0925336208256083e-27
13,LDHA,11.3196125,1.4105293,1.04934406371181e-29,3.786072609687676e-27
13,SLFN12L,11.312286,2.5352726,1.1407695385580713e-29,4.0778285931086024e-27
13,B2M,11.289606,0.54716974,1.4769745704415668e-29,5.231200024446526e-27
